trainer_id,trainer_name,trainer_class,battle_type,party_slot,original_species,level,move1,move2,move3,move4
370,Jerome,TRAINERCLASS_SWIMMER_M,SINGLE_BATTLE,1,SPECIES_OMANYTE,38,MOVE_LEER,MOVE_MUD_SHOT,MOVE_ANCIENT_POWER,MOVE_BRINE
370,Jerome,TRAINERCLASS_SWIMMER_M,SINGLE_BATTLE,2,SPECIES_KINGLER,40,MOVE_BUBBLE_BEAM,MOVE_STOMP,MOVE_FLAIL,MOVE_RAZOR_SHELL
370,Jerome,TRAINERCLASS_SWIMMER_M,SINGLE_BATTLE,3,SPECIES_LUVDISC,38,MOVE_FLAIL,MOVE_SWEET_KISS,MOVE_TAKE_DOWN,MOVE_BABY_DOLL_EYES
371,Tucker,TRAINERCLASS_SWIMMER_M,SINGLE_BATTLE,0,SPECIES_CORPHISH,40,MOVE_NIGHT_SLASH,MOVE_RAZOR_SHELL,MOVE_SWORDS_DANCE,MOVE_CRUNCH
371,Tucker,TRAINERCLASS_SWIMMER_M,SINGLE_BATTLE,1,SPECIES_CLAWITZER,44,MOVE_HONE_CLAWS,MOVE_WATER_PULSE,MOVE_SWORDS_DANCE,MOVE_AURA_SPHERE
372,Mickey,TRAINERCLASS_SWIMMER_M,SINGLE_BATTLE,0,SPECIES_SHELLDER,13,MOVE_TACKLE,MOVE_WITHDRAW,MOVE_ICE_SHARD,MOVE_LEER
372,Mickey,TRAINERCLASS_SWIMMER_M,SINGLE_BATTLE,1,SPECIES_TENTACRUEL,18,MOVE_WRAP,MOVE_REFLECT_TYPE,MOVE_SUPERSONIC,MOVE_WATER_PULSE
372,Mickey,TRAINERCLASS_SWIMMER_M,SINGLE_BATTLE,2,SPECIES_DEWPIDER,16,MOVE_BUG_BITE,MOVE_BITE,MOVE_BUBBLE_BEAM,MOVE_AQUA_RING
373,Frankie,TRAINERCLASS_SWIMMER_M,SINGLE_BATTLE,0,SPECIES_WHIMSICOTT,44,MOVE_GIGA_DRAIN,MOVE_COTTON_GUARD,MOVE_GROWTH,MOVE_MEMENTO
374,Tyson,TRAINERCLASS_SWIMMER_M,SINGLE_BATTLE,0,SPECIES_SLOWKING,42,MOVE_SLACK_OFF,MOVE_PSYCHIC,MOVE_PSYCH_UP,MOVE_RAIN_DANCE
374,Tyson,TRAINERCLASS_SWIMMER_M,SINGLE_BATTLE,1,SPECIES_PALAFIN,42,MOVE_CHARM,MOVE_ACROBATICS,MOVE_ENCORE,MOVE_AQUA_TAIL
375,Mickey,TRAINERCLASS_SWIMMER_M,SINGLE_BATTLE,0,SPECIES_SHELLDER,13,MOVE_WATER_GUN,MOVE_WITHDRAW,MOVE_ICE_SHARD,MOVE_LEER
375,Mickey,TRAINERCLASS_SWIMMER_M,SINGLE_BATTLE,1,SPECIES_KABUTOPS,18,MOVE_SCRATCH,MOVE_NIGHT_SLASH,MOVE_FEINT,MOVE_AQUA_JET
375,Mickey,TRAINERCLASS_SWIMMER_M,SINGLE_BATTLE,2,SPECIES_MARILL,16,MOVE_BUBBLE_BEAM,MOVE_CHARM,MOVE_SLAM,MOVE_BOUNCE
376,Mickey,TRAINERCLASS_SWIMMER_M,SINGLE_BATTLE,0,SPECIES_KRABBY,13,MOVE_LEER,MOVE_HARDEN,MOVE_METAL_CLAW,MOVE_MUD_SHOT
376,Mickey,TRAINERCLASS_SWIMMER_M,SINGLE_BATTLE,1,SPECIES_TENTACRUEL,18,MOVE_REFLECT_TYPE,MOVE_WATER_GUN,MOVE_SUPERSONIC,MOVE_WATER_PULSE
376,Mickey,TRAINERCLASS_SWIMMER_M,SINGLE_BATTLE,2,SPECIES_POPPLIO,16,MOVE_DISARMING_VOICE,MOVE_AQUA_JET,MOVE_BABY_DOLL_EYES,MOVE_ICY_WIND
377,Parker,TRAINERCLASS_SWIMMER_M,SINGLE_BATTLE,0,SPECIES_SOBBLE,43,MOVE_U_TURN,MOVE_LIQUIDATION,MOVE_SOAK,MOVE_RAIN_DANCE
377,Parker,TRAINERCLASS_SWIMMER_M,SINGLE_BATTLE,1,SPECIES_TIRTOUGA,43,MOVE_IRON_DEFENSE,MOVE_AQUA_TAIL,MOVE_RAIN_DANCE,MOVE_HYDRO_PUMP
378,Warren,TRAINERCLASS_YOUNGSTER,SINGLE_BATTLE,0,SPECIES_NOCTOWL,38,MOVE_EXTRASENSORY,MOVE_TAKE_DOWN,MOVE_UPROAR,MOVE_ROOST
378,Warren,TRAINERCLASS_YOUNGSTER,SINGLE_BATTLE,1,SPECIES_BUNEARY,42,MOVE_BATON_PASS,MOVE_HEADBUTT,MOVE_AGILITY,MOVE_ENTRAINMENT
379,Jimmy,TRAINERCLASS_YOUNGSTER,SINGLE_BATTLE,0,SPECIES_ZANGOOSE,42,MOVE_FALSE_SWIPE,MOVE_SWITCHEROO,MOVE_DETECT,MOVE_X_SCISSOR
379,Jimmy,TRAINERCLASS_YOUNGSTER,SINGLE_BATTLE,1,SPECIES_SNEASLER,42,MOVE_POISON_JAB,MOVE_BRICK_BREAK,MOVE_HONE_CLAWS,MOVE_SLASH
379,Jimmy,TRAINERCLASS_YOUNGSTER,SINGLE_BATTLE,2,SPECIES_SWADLOON,42,MOVE_STRUGGLE_BUG,MOVE_ENDURE,MOVE_STICKY_WEB,MOVE_BUG_BUZZ
380,Owen,TRAINERCLASS_YOUNGSTER,SINGLE_BATTLE,0,SPECIES_TEPIG,44,MOVE_FLAMETHROWER,MOVE_HEAD_SMASH,MOVE_ROAR,MOVE_FLARE_BLITZ
381,Jason,TRAINERCLASS_YOUNGSTER,SINGLE_BATTLE,0,SPECIES_QUAGSIRE,42,MOVE_YAWN,MOVE_AQUA_TAIL,MOVE_MUDDY_WATER,MOVE_AMNESIA
381,Jason,TRAINERCLASS_YOUNGSTER,SINGLE_BATTLE,1,SPECIES_KILOWATTREL,42,MOVE_UPROAR,MOVE_ROOST,MOVE_DUAL_WINGBEAT,MOVE_AGILITY
382,Hillary,TRAINERCLASS_TEACHER,SINGLE_BATTLE,0,SPECIES_LOTAD,41,MOVE_LEECH_SEED,MOVE_GIGA_DRAIN,MOVE_RAIN_DANCE,MOVE_ZEN_HEADBUTT
382,Hillary,TRAINERCLASS_TEACHER,SINGLE_BATTLE,1,SPECIES_KECLEON,31,MOVE_PSYBEAM,MOVE_ANCIENT_POWER,MOVE_SLASH,MOVE_DETECT
383,Peter,TRAINERCLASS_BIRD_KEEPER_GS,SINGLE_BATTLE,0,SPECIES_STARLY,6,MOVE_TACKLE,MOVE_GROWL,MOVE_QUICK_ATTACK,MOVE_NONE
383,Peter,TRAINERCLASS_BIRD_KEEPER_GS,SINGLE_BATTLE,1,SPECIES_HOOTHOOT,6,MOVE_GROWL,MOVE_PECK,MOVE_TACKLE,MOVE_ECHOED_VOICE
383,Peter,TRAINERCLASS_BIRD_KEEPER_GS,SINGLE_BATTLE,2,SPECIES_PIDOVE,8,MOVE_GUST,MOVE_GROWL,MOVE_LEER,MOVE_QUICK_ATTACK
384,Daniel,TRAINERCLASS_HIKER,SINGLE_BATTLE,0,SPECIES_MINIOR,11,MOVE_TACKLE,MOVE_DEFENSE_CURL,MOVE_ROLLOUT,MOVE_CONFUSE_RAY
385,Dara & Dia,TRAINERCLASS_TWINS,DOUBLE_BATTLE,0,SPECIES_PAWMO,16,MOVE_QUICK_ATTACK,MOVE_CHARGE,MOVE_NUZZLE,MOVE_DIG
385,Dara & Dia,TRAINERCLASS_TWINS,DOUBLE_BATTLE,1,SPECIES_MUDKIP,16,MOVE_ROCK_SMASH,MOVE_ROCK_THROW,MOVE_PROTECT,MOVE_SUPERSONIC
386,Greg,TRAINERCLASS_PSYCHIC_M,SINGLE_BATTLE,0,SPECIES_ELGYEM,17,MOVE_CONFUSION,MOVE_GROWL,MOVE_IMPRISON,MOVE_TELEPORT
387,Amy & Mimi,TRAINERCLASS_TWINS,DOUBLE_BATTLE,0,SPECIES_SCATTERBUG,10,MOVE_TACKLE,MOVE_STRING_SHOT,MOVE_STUN_SPORE,MOVE_NONE
387,Amy & Mimi,TRAINERCLASS_TWINS,DOUBLE_BATTLE,1,SPECIES_SILCOON,10,MOVE_HARDEN,MOVE_HARDEN,MOVE_NONE,MOVE_NONE
388,Walt,TRAINERCLASS_FIREBREATHER,SINGLE_BATTLE,0,SPECIES_CINDERACE,11,MOVE_GROWL,MOVE_QUICK_ATTACK,MOVE_FEINT,MOVE_TACKLE
388,Walt,TRAINERCLASS_FIREBREATHER,SINGLE_BATTLE,1,SPECIES_ARMAROUGE,16,MOVE_LEER,MOVE_CLEAR_SMOG,MOVE_FIRE_SPIN,MOVE_WILL_O_WISP
389,Nelson,TRAINERCLASS_PSYCHIC_M,SINGLE_BATTLE,0,SPECIES_SKRELP,17,MOVE_TACKLE,MOVE_ACID,MOVE_WATER_GUN,MOVE_TAIL_WHIP
389,Nelson,TRAINERCLASS_PSYCHIC_M,SINGLE_BATTLE,1,SPECIES_PSYDUCK,20,MOVE_FURY_SWIPES,MOVE_WATER_PULSE,MOVE_DISABLE,MOVE_ZEN_HEADBUTT
390,Ray,TRAINERCLASS_FIREBREATHER,SINGLE_BATTLE,0,SPECIES_DARUMAKA,9,MOVE_EMBER,MOVE_TACKLE,MOVE_TAUNT,MOVE_BITE
391,Issac,TRAINERCLASS_POKE_MANIAC,SINGLE_BATTLE,0,SPECIES_LOUDRED,12,MOVE_HOWL,MOVE_ECHOED_VOICE,MOVE_BITE,MOVE_POUND
392,Donald,TRAINERCLASS_POKE_MANIAC,SINGLE_BATTLE,0,SPECIES_SOBBLE,11,MOVE_POUND,MOVE_GROWL,MOVE_WATER_GUN,MOVE_BIND
392,Donald,TRAINERCLASS_POKE_MANIAC,SINGLE_BATTLE,1,SPECIES_REMORAID,11,MOVE_HELPING_HAND,MOVE_WATER_GUN,MOVE_WATER_PULSE,MOVE_FOCUS_ENERGY
393,Teru,TRAINERCLASS_SUPER_NERD,SINGLE_BATTLE,0,SPECIES_GEODUDE_ALOLAN,7,MOVE_TACKLE,MOVE_DEFENSE_CURL,MOVE_CHARGE,MOVE_ROCK_POLISH
393,Teru,TRAINERCLASS_SUPER_NERD,SINGLE_BATTLE,1,SPECIES_GRAVELER_ALOLAN,11,MOVE_ROCK_POLISH,MOVE_CHARGE,MOVE_TACKLE,MOVE_ROLLOUT
393,Teru,TRAINERCLASS_SUPER_NERD,SINGLE_BATTLE,2,SPECIES_FERROSEED,7,MOVE_TACKLE,MOVE_HARDEN,MOVE_METAL_CLAW,MOVE_NONE
393,Teru,TRAINERCLASS_SUPER_NERD,SINGLE_BATTLE,3,SPECIES_VAROOM,9,MOVE_LICK,MOVE_POISON_GAS,MOVE_SMOG,MOVE_TAUNT
394,Mickey,TRAINERCLASS_ACE_TRAINER_M,SINGLE_BATTLE,0,SPECIES_FOONGUS,14,MOVE_ABSORB,MOVE_GROWTH,MOVE_STUN_SPORE,MOVE_MEGA_DRAIN
394,Mickey,TRAINERCLASS_ACE_TRAINER_M,SINGLE_BATTLE,1,SPECIES_SALANDIT,14,MOVE_SCRATCH,MOVE_POISON_GAS,MOVE_SMOG,MOVE_EMBER
394,Mickey,TRAINERCLASS_ACE_TRAINER_M,SINGLE_BATTLE,2,SPECIES_FROAKIE,14,MOVE_WATER_GUN,MOVE_QUICK_ATTACK,MOVE_LICK,MOVE_WATER_PULSE
395,Mark,TRAINERCLASS_PSYCHIC_M,SINGLE_BATTLE,0,SPECIES_GOTHITA,14,MOVE_POUND,MOVE_PLAY_NICE,MOVE_TICKLE,MOVE_PSYBEAM
395,Mark,TRAINERCLASS_PSYCHIC_M,SINGLE_BATTLE,1,SPECIES_ELGYEM,14,MOVE_CONFUSION,MOVE_GROWL,MOVE_IMPRISON,MOVE_TELEPORT
395,Mark,TRAINERCLASS_PSYCHIC_M,SINGLE_BATTLE,2,SPECIES_GOTHORITA,16,MOVE_PLAY_NICE,MOVE_TICKLE,MOVE_PSYBEAM,MOVE_CHARM
396,Horton,TRAINERCLASS_JUGGLER,SINGLE_BATTLE,0,SPECIES_ELECTRODE_HISUIAN,43,MOVE_ENERGY_BALL,MOVE_SEED_BOMB,MOVE_DISCHARGE,MOVE_EXPLOSION
396,Horton,TRAINERCLASS_JUGGLER,SINGLE_BATTLE,1,SPECIES_GOLEM_ALOLAN,43,MOVE_SELF_DESTRUCT,MOVE_STEALTH_ROCK,MOVE_ROCK_BLAST,MOVE_DISCHARGE
396,Horton,TRAINERCLASS_JUGGLER,SINGLE_BATTLE,2,SPECIES_MAGNEZONE,43,MOVE_SCREECH,MOVE_MAGNET_RISE,MOVE_FLASH_CANNON,MOVE_DISCHARGE
397,Chad,TRAINERCLASS_SCHOOL_KID_M,SINGLE_BATTLE,0,SPECIES_MEDICHAM,20,MOVE_ENDURE,MOVE_FEINT,MOVE_FORCE_PALM,MOVE_PSYBEAM
398,Valerie,TRAINERCLASS_BEAUTY,SINGLE_BATTLE,0,SPECIES_FOMANTIS,18,MOVE_LEAFAGE,MOVE_GROWTH,MOVE_INGRAIN,MOVE_RAZOR_LEAF
398,Valerie,TRAINERCLASS_BEAUTY,SINGLE_BATTLE,1,SPECIES_FOMANTIS,18,MOVE_FURY_CUTTER,MOVE_GROWTH,MOVE_INGRAIN,MOVE_RAZOR_LEAF
399,Lyle,TRAINERCLASS_FIREBREATHER,SINGLE_BATTLE,0,SPECIES_GRIMER,36,MOVE_MINIMIZE,MOVE_TOXIC,MOVE_SLUDGE_BOMB,MOVE_SLUDGE_WAVE
399,Lyle,TRAINERCLASS_FIREBREATHER,SINGLE_BATTLE,1,SPECIES_CAMERUPT,39,MOVE_EARTH_POWER,MOVE_CURSE,MOVE_TAKE_DOWN,MOVE_YAWN
399,Lyle,TRAINERCLASS_FIREBREATHER,SINGLE_BATTLE,2,SPECIES_GULPIN,36,MOVE_STOCKPILE,MOVE_SWALLOW,MOVE_SLUDGE_BOMB,MOVE_GASTRO_ACID
400,Dana,TRAINERCLASS_LASS,SINGLE_BATTLE,0,SPECIES_ELECTRIKE,19,MOVE_LEER,MOVE_HOWL,MOVE_QUICK_ATTACK,MOVE_SHOCK_WAVE
400,Dana,TRAINERCLASS_LASS,SINGLE_BATTLE,1,SPECIES_SEEL,19,MOVE_CHARM,MOVE_ICY_WIND,MOVE_ENCORE,MOVE_ICE_SHARD
401,Alfred,TRAINERCLASS_GENTLEMAN,SINGLE_BATTLE,0,SPECIES_SWOOBAT,22,MOVE_ATTRACT,MOVE_CONFUSION,MOVE_AIR_CUTTER,MOVE_IMPRISON
402,Tiffany,TRAINERCLASS_PICNICKER,SINGLE_BATTLE,0,SPECIES_TINKATUFF,21,MOVE_COVET,MOVE_ROCK_SMASH,MOVE_DRAINING_KISS,MOVE_SWEET_KISS
403,Spencer,TRAINERCLASS_CAMPER,SINGLE_BATTLE,0,SPECIES_DRILBUR,18,MOVE_SCRATCH,MOVE_HONE_CLAWS,MOVE_FURY_SWIPES,MOVE_METAL_CLAW
403,Spencer,TRAINERCLASS_CAMPER,SINGLE_BATTLE,1,SPECIES_CLODSIRE,18,MOVE_TOXIC_SPIKES,MOVE_MUD_SHOT,MOVE_POISON_TAIL,MOVE_SLAM
403,Spencer,TRAINERCLASS_CAMPER,SINGLE_BATTLE,2,SPECIES_PIKIPEK,20,MOVE_ROCK_SMASH,MOVE_SUPERSONIC,MOVE_PLUCK,MOVE_ROOST
404,Grunt,TRAINERCLASS_TEAM_ROCKET_F,SINGLE_BATTLE,0,SPECIES_NIDORAN_M,18,MOVE_POISON_STING,MOVE_PECK,MOVE_FOCUS_ENERGY,MOVE_FURY_ATTACK
404,Grunt,TRAINERCLASS_TEAM_ROCKET_F,SINGLE_BATTLE,1,SPECIES_THWACKEY,18,MOVE_GROWL,MOVE_BRANCH_POKE,MOVE_SCRATCH,MOVE_RAZOR_LEAF
405,Phil,TRAINERCLASS_PSYCHIC_M,SINGLE_BATTLE,0,SPECIES_WOOBAT,27,MOVE_ENDEAVOR,MOVE_AIR_CUTTER,MOVE_IMPRISON,MOVE_ASSURANCE
405,Phil,TRAINERCLASS_PSYCHIC_M,SINGLE_BATTLE,1,SPECIES_ELGYEM,29,MOVE_TELEPORT,MOVE_PSYBEAM,MOVE_POWER_SPLIT,MOVE_GUARD_SPLIT
406,Zach,TRAINERCLASS_POKE_MANIAC,SINGLE_BATTLE,0,SPECIES_TYRUNT,30,MOVE_BITE,MOVE_DRAGON_TAIL,MOVE_STOMP,MOVE_ROCK_SLIDE
407,Allen,TRAINERCLASS_ACE_TRAINER_M,SINGLE_BATTLE,0,SPECIES_TURTONATOR,29,MOVE_FLAIL,MOVE_INCINERATE,MOVE_IRON_DEFENSE,MOVE_DRAGON_PULSE
407,Allen,TRAINERCLASS_ACE_TRAINER_M,SINGLE_BATTLE,1,SPECIES_VOLTORB,29,MOVE_SWIFT,MOVE_ELECTRO_BALL,MOVE_SELF_DESTRUCT,MOVE_LIGHT_SCREEN
408,Cybil,TRAINERCLASS_ACE_TRAINER_F,SINGLE_BATTLE,0,SPECIES_PAWMO,29,MOVE_DIG,MOVE_BITE,MOVE_SPARK,MOVE_THUNDER_WAVE
408,Cybil,TRAINERCLASS_ACE_TRAINER_F,SINGLE_BATTLE,1,SPECIES_MEGANIUM,29,MOVE_SYNTHESIS,MOVE_REFLECT,MOVE_MAGICAL_LEAF,MOVE_LEECH_SEED
409,Brandon,TRAINERCLASS_POKEFAN_M,SINGLE_BATTLE,0,SPECIES_TINKATINK,13,MOVE_ASTONISH,MOVE_BABY_DOLL_EYES,MOVE_METAL_CLAW,MOVE_COVET
409,Brandon,TRAINERCLASS_POKEFAN_M,SINGLE_BATTLE,1,SPECIES_PAWMI,13,MOVE_THUNDER_SHOCK,MOVE_QUICK_ATTACK,MOVE_CHARGE,MOVE_NUZZLE
410,Harry,TRAINERCLASS_SAILOR,SINGLE_BATTLE,0,SPECIES_DUCKLETT,20,MOVE_WING_ATTACK,MOVE_WATER_PULSE,MOVE_AERIAL_ACE,MOVE_BUBBLE_BEAM
411,Vernon,TRAINERCLASS_PSYCHIC_M,SINGLE_BATTLE,0,SPECIES_MEOWSTIC_FEMALE,36,MOVE_SUCKER_PUNCH,MOVE_ROLE_PLAY,MOVE_LIGHT_SCREEN,MOVE_REFLECT
412,Eli,TRAINERCLASS_PSYCHIC_M,SINGLE_BATTLE,0,SPECIES_GOLISOPOD,30,MOVE_BUG_BITE,MOVE_IRON_DEFENSE,MOVE_SUCKER_PUNCH,MOVE_SLASH
412,Eli,TRAINERCLASS_PSYCHIC_M,SINGLE_BATTLE,1,SPECIES_GOSSIFLEUR,30,MOVE_ROUND,MOVE_LEAF_TORNADO,MOVE_SYNTHESIS,MOVE_HYPER_VOICE
412,Eli,TRAINERCLASS_PSYCHIC_M,SINGLE_BATTLE,2,SPECIES_PURUGLY,34,MOVE_FURY_SWIPES,MOVE_CHARM,MOVE_TAUNT,MOVE_RETALIATE
413,Scott,TRAINERCLASS_FISHERMAN,SINGLE_BATTLE,0,SPECIES_VELUZA,30,MOVE_FOCUS_ENERGY,MOVE_SLASH,MOVE_AQUA_CUTTER,MOVE_FILLET_AWAY
413,Scott,TRAINERCLASS_FISHERMAN,SINGLE_BATTLE,1,SPECIES_SEAKING,30,MOVE_HORN_ATTACK,MOVE_AGILITY,MOVE_AQUA_RING,MOVE_FLAIL
413,Scott,TRAINERCLASS_FISHERMAN,SINGLE_BATTLE,2,SPECIES_BASCULIN,34,MOVE_SCARY_FACE,MOVE_HEADBUTT,MOVE_SOAK,MOVE_CRUNCH
414,Jose,TRAINERCLASS_BIRD_KEEPER_GS,SINGLE_BATTLE,0,SPECIES_GLAMEOW,40,MOVE_CHARM,MOVE_TAUNT,MOVE_RETALIATE,MOVE_SLASH
415,Jared,TRAINERCLASS_PSYCHIC_M,SINGLE_BATTLE,0,SPECIES_BEHEEYEM,42,MOVE_POWER_SPLIT,MOVE_GUARD_SPLIT,MOVE_HEADBUTT,MOVE_ZEN_HEADBUTT
415,Jared,TRAINERCLASS_PSYCHIC_M,SINGLE_BATTLE,1,SPECIES_PHANTUMP,42,MOVE_HORN_LEECH,MOVE_CURSE,MOVE_PHANTOM_FORCE,MOVE_INGRAIN
415,Jared,TRAINERCLASS_PSYCHIC_M,SINGLE_BATTLE,2,SPECIES_PETILIL,45,MOVE_SYNTHESIS,MOVE_SUNNY_DAY,MOVE_ENTRAINMENT,MOVE_LEAF_STORM
416,Jo & Zoe,TRAINERCLASS_TWINS,DOUBLE_BATTLE,0,SPECIES_ARBOLIVA,37,MOVE_MEGA_DRAIN,MOVE_GRASSY_TERRAIN,MOVE_SEED_BOMB,MOVE_ENERGY_BALL
416,Jo & Zoe,TRAINERCLASS_TWINS,DOUBLE_BATTLE,1,SPECIES_HYDRAPPLE,37,MOVE_BULLET_SEED,MOVE_SYRUP_BOMB,MOVE_DRAGON_PULSE,MOVE_RECOVER
417,Jenn,TRAINERCLASS_ACE_TRAINER_F,SINGLE_BATTLE,0,SPECIES_TENTACOOL,24,MOVE_SUPERSONIC,MOVE_WATER_PULSE,MOVE_SCREECH,MOVE_BUBBLE_BEAM
417,Jenn,TRAINERCLASS_ACE_TRAINER_F,SINGLE_BATTLE,1,SPECIES_CLOYSTER,26,MOVE_LEER,MOVE_TOXIC_SPIKES,MOVE_SUPERSONIC,MOVE_RAZOR_SHELL
418,Bruno,TRAINERCLASS_ELITE_FOUR_BRUNO,SINGLE_BATTLE,0,SPECIES_MACHOKE,42,MOVE_VITAL_THROW,MOVE_STRENGTH,MOVE_DUAL_CHOP,MOVE_BULK_UP
418,Bruno,TRAINERCLASS_ELITE_FOUR_BRUNO,SINGLE_BATTLE,1,SPECIES_PANGORO,42,MOVE_SLASH,MOVE_VITAL_THROW,MOVE_CRUNCH,MOVE_BODY_SLAM
418,Bruno,TRAINERCLASS_ELITE_FOUR_BRUNO,SINGLE_BATTLE,2,SPECIES_GURDURR,42,MOVE_SLAM,MOVE_SCARY_FACE,MOVE_DYNAMIC_PUNCH,MOVE_HAMMER_ARM
418,Bruno,TRAINERCLASS_ELITE_FOUR_BRUNO,SINGLE_BATTLE,3,SPECIES_ONIX,43,MOVE_SAND_TOMB,MOVE_STEALTH_ROCK,MOVE_SLAM,MOVE_SANDSTORM
418,Bruno,TRAINERCLASS_ELITE_FOUR_BRUNO,SINGLE_BATTLE,4,SPECIES_HAWLUCHA,46,MOVE_TAUNT,MOVE_ROOST,MOVE_SWORDS_DANCE,MOVE_FLYING_PRESS
419,Ellen,TRAINERCLASS_LASS,SINGLE_BATTLE,0,SPECIES_GRANBULL,40,MOVE_LICK,MOVE_HEADBUTT,MOVE_ROAR,MOVE_LAST_RESORT
419,Ellen,TRAINERCLASS_LASS,SINGLE_BATTLE,1,SPECIES_WIGGLYTUFF,44,MOVE_ROUND,MOVE_MIMIC,MOVE_DOUBLE_EDGE,MOVE_PLAY_ROUGH
420,Perry,TRAINERCLASS_BIRD_KEEPER_GS,SINGLE_BATTLE,0,SPECIES_CORVISQUIRE,42,MOVE_TAUNT,MOVE_SCARY_FACE,MOVE_DRILL_PECK,MOVE_SWAGGER
421,Bret,TRAINERCLASS_BIRD_KEEPER_GS,SINGLE_BATTLE,0,SPECIES_TRUMBEAK,41,MOVE_SCREECH,MOVE_DRILL_PECK,MOVE_BULLET_SEED,MOVE_FEATHER_DANCE
421,Bret,TRAINERCLASS_BIRD_KEEPER_GS,SINGLE_BATTLE,1,SPECIES_SWELLOW,41,MOVE_AERIAL_ACE,MOVE_QUICK_GUARD,MOVE_AGILITY,MOVE_AIR_SLASH
422,Rodney,TRAINERCLASS_PSYCHIC_M,SINGLE_BATTLE,0,SPECIES_SMOOCHUM,37,MOVE_FAKE_TEARS,MOVE_ICE_PUNCH,MOVE_PSYCHIC,MOVE_SWEET_KISS
422,Rodney,TRAINERCLASS_PSYCHIC_M,SINGLE_BATTLE,1,SPECIES_MR_MIME,41,MOVE_LIGHT_SCREEN,MOVE_REFLECT,MOVE_SAFEGUARD,MOVE_SUCKER_PUNCH
423,Jeremy,TRAINERCLASS_POKEFAN_M,SINGLE_BATTLE,0,SPECIES_DEERLING_WINTER,36,MOVE_TAKE_DOWN,MOVE_ZEN_HEADBUTT,MOVE_ENERGY_BALL,MOVE_CHARM
423,Jeremy,TRAINERCLASS_POKEFAN_M,SINGLE_BATTLE,1,SPECIES_SPINDA,36,MOVE_HYPNOSIS,MOVE_BODY_SLAM,MOVE_SUCKER_PUNCH,MOVE_TEETER_DANCE
423,Jeremy,TRAINERCLASS_POKEFAN_M,SINGLE_BATTLE,2,SPECIES_MINCCINO,36,MOVE_ENCORE,MOVE_AFTER_YOU,MOVE_TAIL_SLAP,MOVE_TICKLE
424,Colin,TRAINERCLASS_POKEFAN_M,SINGLE_BATTLE,0,SPECIES_WINGULL,40,MOVE_AGILITY,MOVE_AIR_SLASH,MOVE_MIST,MOVE_ROOST
425,Meg & Peg,TRAINERCLASS_TWINS,DOUBLE_BATTLE,0,SPECIES_DEERLING_AUTUMN,39,MOVE_ZEN_HEADBUTT,MOVE_ENERGY_BALL,MOVE_CHARM,MOVE_DOUBLE_EDGE
425,Meg & Peg,TRAINERCLASS_TWINS,DOUBLE_BATTLE,1,SPECIES_DUGTRIO,39,MOVE_SUCKER_PUNCH,MOVE_SLASH,MOVE_SANDSTORM,MOVE_DIG
426,Meg & Peg,TRAINERCLASS_TWINS,DOUBLE_BATTLE,0,SPECIES_HIPPOPOTAS,39,MOVE_SANDSTORM,MOVE_TAKE_DOWN,MOVE_ROAR,MOVE_REST
426,Meg & Peg,TRAINERCLASS_TWINS,DOUBLE_BATTLE,1,SPECIES_SKWOVET,39,MOVE_BODY_SLAM,MOVE_REST,MOVE_COUNTER,MOVE_BULLET_SEED
427,Shirley,TRAINERCLASS_TEACHER,SINGLE_BATTLE,0,SPECIES_DARTRIX,43,MOVE_PLUCK,MOVE_NASTY_PLOT,MOVE_SUCKER_PUNCH,MOVE_LEAF_BLADE
427,Shirley,TRAINERCLASS_TEACHER,SINGLE_BATTLE,1,SPECIES_TINKATINK,43,MOVE_FLASH_CANNON,MOVE_PLAY_ROUGH,MOVE_FAKE_OUT,MOVE_FLATTER
428,Nate,TRAINERCLASS_SCHOOL_KID_M,SINGLE_BATTLE,0,SPECIES_ILLUMISE,40,MOVE_FLATTER,MOVE_ZEN_HEADBUTT,MOVE_HELPING_HAND,MOVE_BUG_BUZZ
428,Nate,TRAINERCLASS_SCHOOL_KID_M,SINGLE_BATTLE,1,SPECIES_MEOWSCARADA,40,MOVE_U_TURN,MOVE_WORRY_SEED,MOVE_SLASH,MOVE_NIGHT_SLASH
429,Ricky,TRAINERCLASS_SCHOOL_KID_M,SINGLE_BATTLE,0,SPECIES_DUNSPARCE,40,MOVE_YAWN,MOVE_HYPER_DRILL,MOVE_ROOST,MOVE_DRAGON_RUSH
429,Ricky,TRAINERCLASS_SCHOOL_KID_M,SINGLE_BATTLE,1,SPECIES_DITTO,40,MOVE_TRANSFORM,MOVE_NONE,MOVE_NONE,MOVE_NONE
430,Jack,TRAINERCLASS_SCHOOL_KID_M,SINGLE_BATTLE,0,SPECIES_BRELOOM,29,MOVE_HEADBUTT,MOVE_FEINT,MOVE_COUNTER,MOVE_FORCE_PALM
430,Jack,TRAINERCLASS_SCHOOL_KID_M,SINGLE_BATTLE,1,SPECIES_MAGNEMITE,17,MOVE_SUPERSONIC,MOVE_THUNDER_WAVE,MOVE_ELECTRO_BALL,MOVE_GYRO_BALL
431,Jack,TRAINERCLASS_SCHOOL_KID_M,SINGLE_BATTLE,0,SPECIES_WHIMSICOTT,38,MOVE_ENERGY_BALL,MOVE_HURRICANE,MOVE_FAIRY_WIND,MOVE_LEECH_SEED
